'Sofa.abs_armGp_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.k0_le_one_add_abs' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_supportFn_of_tendsto_hausdorffDist' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_armGp_of_tendsto_hausdorffDist' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_integral_k0_armGp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.measure_Ioc_le_sum' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_of_steps' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_k0_armGp_shift_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_eq_singleton_of_gap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_of_limit' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_of_limit'' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_k0_armGp_widen_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.u_ne_u_of_sub_lt' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mem_polyCapFin' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.coe_polyCapFin' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsPolyCap.eq_iInter_fin' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mem_uniformAngles_iff' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.uniform_gap_base' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.uniform_gap_shift' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_step_le_integral' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_poly' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.exists_eventually_norm_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_arcFn_nhdsGT' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.volume_ne_zero_of_isMaxPolyCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.width_pos_of_isMaxPolyCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.exists_dyadic_sandwich' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_dyadic' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_zero_le_integral' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFp_ge_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_eq_zero_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_le_integral_balanced'' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_Ioc_zero_le_integral'' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_u_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_v_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_neg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.outerCorner_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFp_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armGp_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.oω_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_oω_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mirror_oω_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsMaxPolyCap.image_mirror_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsBalancedMaxCap.image_mirror_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_eq_zero_of_balanced_upper' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFm_eq_armFp_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armGm_eq_armGp_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFp_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFm_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armGp_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armGm_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armGm_ge_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_v_zero_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeMin_zero_of_isCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFm_zero_of_isCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFp_zero_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.actR_subset_cross_or_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tauH_le_crude' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_le_crude' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.uniform_no_normal_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_zero_of_maxPolyCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_zero_of_maxPolyCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_delta_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_le_of_maxPolyCap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_zero_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFp_zero_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.one_add_integral_le_armFp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFm_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_eq_zero_Ico' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtxM_eq_vtxP_Ico' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuousOn_vtxM_Icc' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuousOn_armFm_Icc' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clamp_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuous_clamp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuous_armFK' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_of_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_eq_armFp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_mirror_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.intervalIntegrable_m0_armGp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_armFK_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_armFm_nhdsLT' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armFK_bound' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.armPair_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.one_lt_armFp_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.one_lt_armGp_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuousOn_armGp_Icc' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuousOn_armFp_Ico' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clamp_le_clamp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clamp_sub_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clamp_mem_Icc' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clampSF' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lipDiffSF' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.clampSF_measure_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_restrict_eq_clampSF' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_restrict_ac' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.exists_radius' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_lip_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_restrict_ac_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_ac_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_mirror_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeLength_pi_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeMax_eq_edgeMin_upper' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_sub_eq_mirror' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.arcFn_lip_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sigmaK_ac_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.exists_density_of_ac' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.exists_densities_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isInjectiveCap_of_balanced' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_Ioc_stieltjes' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.cross_frame' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_comm' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_of_line' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_eq_zero_of_line_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_vtxM_vtxP' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveB' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_eq_curveB' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_congr' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_line' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.hasDerivAt_supportFn_of_edgeLength_eq_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ae_deriv_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lipschitzWith_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.absolutelyContinuousOnInterval_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.measurable_edgeMax' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.intervalIntegrable_of_bdd' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.intervalIntegrable_edgeMax_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.hasDerivAt_primitive_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.absolutelyContinuousOnInterval_primitive_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.two_mul_curveG_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convJ_eq_curveG' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.two_mul_convJ_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convJ_concat' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convB' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convB_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convB_mix_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convB_mix_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isQuadraticOn_convJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.volumeReal_eq_integral_sq_sub_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tanCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_tanCurve_u' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_tanCurve_v' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.eq_tanCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.hasDerivAt_tanCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_congr' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_eq'' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_const' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_cos_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_sin_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_inv_sin_sub' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_supportFn_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lineW' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_eq_tanCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lineCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lineCurve_of_lt' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lineCurve_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sin_sub_pos_of_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_lineW' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_eq_line' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_vtx2_v_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ac_vtx2_v_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_vtx2' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonSeg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonSeg_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuous_segJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_segJ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_lineCurve_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_edgeMin_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_convJ_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.tendsto_mamikonSeg_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.lineW_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_sq_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.intervalIntegrable_sub_edgeMax_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonSeg_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonSeg_mix_le_self' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.outerCorner_eq_tanCurve' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_outerCorner' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mamikonM_outerCorner_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.hasDerivAt_frame' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.two_mul_curveJ_frame' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.curveJ_outer_sub_inner' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mem_of_forall_inner_le_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.coord_one_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.neg_supportFn_pi_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.le_supportFn_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.proj_floor_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.cornerR_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.cornerL_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.edgeMax_pi' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.edgeMin_pi' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.edgeMax_zero' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_of_mem_Icc_pi' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_of_mem_Icc_three_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_cos_sq_sub_sin_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_sq_sub_sq_of_eq_cos' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.volumeReal_cap' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isCap_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.interior_mix_nonempty' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_on_line' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.eq_of_inner_u_eq_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_innerCorner_u_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.outerCorner_sub_innerCorner' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_add_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptWR' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptZL' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptWR_eq_wedgeW' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptZL_eq_wedgeZ' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Qfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Pfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Rfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Lfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Sfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.LEq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Qfun_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.cvecR' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.cvecL' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_phi_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_pi_sub_phi_eq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Lamfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.segJ_top' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Sfun_add_Pfun' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.innerCorner_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptWR_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptZL_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Lamfun_mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Sfun_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Rfun_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Lfun_mix_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.LEq.mix' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Qfun_eq_Lam' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Qfun_concave' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.thick' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.supportFn_closedBall' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isCompact_thick' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convex_thick' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.nonempty_thick' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.interior_thick_nonempty' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.supportFn_thick' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.edgeMax_eq_of_supportFn_eq_add' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.volumeReal_eq_integral_sq_sub_sq_of_convex' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convexHull_insert_eq_image' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isCompact_convexHull_insert' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.supportFn_convexHull_insert' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.sin_sub_smul_u' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.supportFn_le_inner_vtx2' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_vtx2_le_supportFn' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuous_inner_u_arg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.continuous_inner_v_arg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.integral_inner_u_sq_sub_inner_v_sq' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.volumeReal_convexHull_insert_vtx2' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.monotoneOn_Icc_of_rightDeriv_nonneg' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.antitoneOn_Icc_of_rightDeriv_nonpos' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.hasDerivWithinAt_inner_innerCorner' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.inner_innerCorner_u_le_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.inner_innerCorner_u_le_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.mem_QminusS_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.mem_QminusS_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_ptWR_u' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_ptWR_u_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.ptZL_eq_smul' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_ptZL_u' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.inner_ptZL_u_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_le_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_le_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.floor_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.ptWR_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.ptZL_mem' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.cos_three_pi_div_two'' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Bset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mem_Bset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.mem_Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Bset_subset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.Dset_subset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isCompact_Bset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.isCompact_Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convex_Bset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.convex_Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.cornerR_mem_Bset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.cornerL_mem_Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.Bset_nonempty' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.Dset_nonempty' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_Bset_three_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_Dset_three_pi_div_two' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_add_Bset_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.supportFn_add_Dset_le' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.supportFn_Bset_phi' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.supportFn_Dset_phi' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.leq_Bset_Dset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsCap.not_mem_right_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_eq_ptWR' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.vtx2_eq_ptZL' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.convexHull_diff_Bset_subset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.convexHull_diff_Dset_subset' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.le_volumeReal_niche_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.le_volumeReal_niche_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.edgeLength_eq_zero_left' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.edgeLength_eq_zero_right' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.hasDerivAt_innerCorner' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.armFp_eq_armFm' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.IsInjectiveCap.continuousOn_armFp' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.coreX' depends on axioms: [propext, Classical.choice, Quot.sound]
'Sofa.coreY' depends on axioms: [propext, Classical.choice, Quot.sound]
